"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
0,0,0,0,1,1,105.790000915527,2,26.9500007629395,725
0,0,1,0,1,0,79.129997253418,5.875,12.6599998474121,662
1,0,1,0,1,1,60,6.875,15,690
0,1,0,0,1,1,79.870002746582,6.375,40.3359985351563,786
1,1,0,0,1,1,80,8.94999980926514,20.3999996185303,616
1,0,1,0,1,1,83,7.375,22.1609992980957,601
0,0,1,1,0,0,10,10.25,3,617
1,1,0,0,1,1,80,3.90000009536743,16,790
0,0,1,1,1,0,45.2400016784668,9.98999977111816,5.69999980926514,656
0,0,0,0,1,1,74.3600006103516,4.875,89.2350006103516,700
0,0,1,0,1,1,94.7799987792969,2,21.7999992370605,612
0,0,0,1,1,0,10,10.75,2.70000004768372,686
0,0,1,0,1,0,70,6,9.65999984741211,710
0,1,0,0,1,1,79.7600021362305,3.37100005149841,26.3199996948242,755
0,0,0,0,1,1,79.9199981689453,5.875,56,786
0,0,1,0,1,1,75,3.25,21.75,706
1,0,0,1,1,0,20,11.5,4.90000009536743,696
1,0,1,0,1,1,80,4.125,22.7999992370605,667
1,0,1,0,1,1,72.620002746582,7.25,30.5,649
1,0,0,1,0,0,20,2.25,5.3157000541687,774
0,0,0,0,0,1,80,7,21.7999992370605,756
0,1,0,0,0,1,79.9300003051758,4,31.9703998565674,709
0,0,1,0,0,1,100,9,26.5,624
0,0,0,0,1,1,79.8099975585938,3.25,26.8167991638184,647
1,0,1,0,1,1,85,4.875,25.0750007629395,693
0,0,1,0,1,1,95,7.75,17.6700000762939,607
1,0,1,0,1,1,79.7900009155273,7.25,16.1499996185303,599
0,0,1,0,1,1,75,3,27,636
0,1,0,0,1,1,78.6600036621094,3.375,20.1599998474121,711
1,0,1,0,1,1,58.3300018310547,8.35000038146973,12.539999961853,553
0,0,1,0,1,1,77.379997253418,7.125,19.6000003814697,670
0,0,0,0,0,0,20,8,5.90000009536743,697
0,1,0,0,1,1,80,6.625,19.0799999237061,739
1,0,0,0,1,1,99.4700012207031,5.75,18.8999996185303,600
1,1,1,0,1,1,80,3.4300000667572,24.9599990844727,586
1,0,1,0,1,1,80,6,18.7999992370605,609
1,0,1,0,0,1,55.9599990844727,5.875,12.1999998092651,734
0,1,1,0,1,1,79.6100006103516,5.5,24.2000007629395,772
0,0,1,0,1,1,71.1100006103516,6,16,761
0,0,0,1,0,0,20,9.25,4.59999990463257,718
1,1,1,0,1,1,76.0500030517578,6.84999990463257,20,607
0,1,1,0,1,1,85,3,32.2999992370605,640
1,1,1,0,1,1,64.5699996948242,7.27500009536743,11.3000001907349,635
1,1,0,0,1,1,80,3.625,18.513599395752,698
0,0,0,0,1,0,80,6.125,16,716
0,0,0,0,1,1,79.2900009155273,6.625,26.6399993896484,695
0,1,1,0,1,1,79.9899978637695,2.9909999370575,20.0900001525879,745
0,0,1,0,1,1,69.4199981689453,6.5,27.7000007629395,628
1,0,1,0,0,1,84.9300003051758,8.34000015258789,23.1000003814697,561
1,1,1,0,1,1,80,2.77099990844727,30,692
0,0,1,0,1,1,56.6500015258789,6.625,11.8964996337891,684
0,0,1,0,1,1,82.9800033569336,6.625,19.5,765
1,0,1,0,0,1,70,2.5,11.9700002670288,728
1,1,0,0,1,1,79.0500030517578,7.875,29.25,607
1,0,1,0,1,1,74.9000015258789,5.875,18.5,698
0,1,0,0,1,1,79.75,3.125,23.2000007629395,752
1,0,0,0,1,1,80,6.25,20.9599990844727,711
1,0,1,0,1,1,90,5.625,21.3299999237061,612
0,0,0,0,1,1,80,3.25,17.2000007629395,659
0,0,0,0,1,1,79.1399993896484,7,29.6000003814697,746
1,1,0,0,1,1,80,7.5,17.2000007629395,610
1,0,1,0,1,1,80,6.375,28,628
1,1,0,0,1,1,78.75,3.25,25.2000007629395,706
0,0,0,1,0,0,19.3299999237061,5,5.80000019073486,759
0,0,0,0,1,0,22.4500007629395,6.875,5.5,701
1,0,0,0,1,1,79.4499969482422,3,23.2000007629395,758
0,0,1,0,0,1,59.3400001525879,6.125,47.4700012207031,748
0,0,1,0,1,1,65.8600006103516,7.75,12.9750003814697,598
1,1,0,0,1,1,70,7.5,19.9500007629395,671
0,0,1,0,1,1,53.9300003051758,6,15.1000003814697,760
1,0,0,0,1,1,80,6,18.3999996185303,689
1,0,1,0,0,1,90,7.25,23.8500003814697,575
0,0,1,0,1,1,80,7.375,11.039999961853,588
0,1,0,0,1,1,21.1100006103516,3.75,21.1100006103516,697
1,1,1,0,1,1,70,6.375,16.9400005340576,672
0,0,1,0,1,1,79.4300003051758,7.5,17.7119998931885,558
0,0,0,0,1,1,80,3.5,23.5200004577637,680
1,0,1,0,1,1,76.1900024414063,9.375,16,543
1,0,0,0,0,1,80,4.5,29.2000007629395,611
0,0,0,0,1,1,80,3.65000009536743,14.5600004196167,648
0,0,1,0,1,1,78.8399963378906,8.125,27.2000007629395,644
1,0,0,0,1,1,80,6.65000009536743,18.3999996185303,664
1,0,0,0,1,1,70,3.75,28.3500003814697,753
0,0,1,0,1,1,76.7399978637695,5.75,16.5,763
0,0,1,1,1,0,23.1299991607666,7.25,6.94000005722046,675
0,0,1,0,1,1,73.6600036621094,6.5,16.4999008178711,644
0,0,0,1,1,0,25,2,7.25,695
0,1,0,0,1,1,80,6.125,24.6000003814697,767
1,1,1,0,1,1,85,8.25,27.2000007629395,546
1,1,1,0,1,1,80,6.625,23.2000007629395,740
1,1,0,0,1,1,79.0400009155273,8.28999996185303,19.7600002288818,648
1,0,0,0,1,1,80,2,15.1999998092651,719
0,1,0,0,1,1,90,3.625,26.1000003814697,677
1,0,0,0,1,1,79.9899978637695,3.25,12.3900003433228,648
1,0,1,0,1,1,80,4.375,41.5999984741211,728
0,0,0,0,1,1,77.1900024414063,6.375,22,659
1,0,1,0,1,1,70,6.375,26.9500007629395,648
0,0,1,0,1,1,68.8899993896484,6.375,15.5,809
0,0,1,0,1,1,87.3000030517578,2,22,635
0,0,1,0,1,1,70,7.03000020980835,21.7000007629395,587
0,1,1,0,1,1,48,4.25,18,650
0,0,1,0,1,1,73.620002746582,5.875,15.8275003433228,781
1,0,1,0,1,1,90,9.5,28.3500003814697,663
0,1,0,0,1,0,28.2099990844727,8.98999977111816,9,526
1,1,1,0,1,1,64.2600021362305,3.625,39.2000007629395,521
0,0,0,0,1,1,80,6.25,17.6000003814697,718
1,1,0,0,1,1,85,7.02500009536743,43.3499984741211,680
0,0,0,0,1,1,79.5999984741211,7.80000019073486,15.9200000762939,735
1,1,0,0,1,0,36.2200012207031,8.25,10.3599996566772,584
0,1,0,0,1,1,80,6,14.6000003814697,636
0,0,1,0,1,1,90,6.40000009536743,23.3999996185303,603
0,1,1,0,1,1,70.8300018310547,3.125,17,675
1,0,1,0,1,1,57.0800018310547,6.375,62.5,649
0,0,1,1,0,1,58.6199989318848,7.99900007247925,8.5,802
1,0,0,0,1,1,89.8099975585938,6,38.6180000305176,706
1,1,0,0,1,1,80,6.5,29.5200004577637,731
0,0,0,1,0,0,20,6.69999980926514,4.30000019073486,647
0,0,1,0,1,1,80,2,23.5200004577637,654
0,1,0,0,1,0,40,8.55000019073486,11,655
1,0,1,0,1,1,75,8.44999980926514,17.25,593
1,1,0,0,1,1,83.6399993896484,6.94999980926514,18.3999996185303,655
1,1,1,0,1,1,80,2.6710000038147,25.3600006103516,782
0,1,1,0,0,1,80,2.9210000038147,25.2000007629395,626
1,1,0,0,1,1,80,2.77099990844727,17.5919990539551,728
0,0,1,0,1,1,78.9499969482422,8.5,12,555
1,0,1,0,1,1,90,7.94999980926514,27,572
1,0,0,0,1,1,76.0899963378906,6.5,22.6000003814697,663
0,0,1,0,1,1,68,6.44999980926514,17,603
0,0,1,1,0,0,19.5699996948242,7.5,9,748
0,0,0,0,1,1,78.9000015258789,6.875,28.7999992370605,680
1,0,0,0,1,1,80,5.5,20.5599994659424,571
0,0,0,0,1,0,36.8400001525879,6.5,10.5,791
0,1,1,0,1,1,50,7.625,12.5,710
0,0,0,0,1,1,89.9899978637695,6.875,55.9249992370605,683
1,0,0,0,1,1,78.8899993896484,5.90000009536743,28.3999996185303,647
1,1,0,0,1,1,80,7.5,24.7999992370605,652
0,0,1,0,0,1,95,2,25.6499996185303,601
0,1,0,0,1,1,64.5999984741211,7,20.7999992370605,646
0,0,0,0,1,1,57.9799995422363,6.25,13.8000001907349,755
0,0,1,0,1,1,68.6800003051758,7.5,24.2999992370605,596
0,0,1,0,0,1,58.2900009155273,6.125,10.8999996185303,742
0,0,1,0,1,1,61.3499984741211,6,14.1099996566772,648
1,0,1,0,1,1,95,5.625,30.3999996185303,622
0,1,0,0,1,1,79.7699966430664,5,30.3131999969482,745
0,0,0,1,1,0,14.7799997329712,9,5.32000017166138,694
1,1,1,0,1,1,74.8899993896484,7.125,17.6000003814697,612
1,0,1,0,1,1,69.5699996948242,7.125,40,562
1,0,1,0,1,1,85,7.25,24.2250003814697,570
0,0,1,0,1,1,75,3.875,19.875,710
0,0,0,0,1,1,61.3199996948242,6.25,16.25,783
0,0,0,0,1,1,82.5,5.5,16.5,740
0,0,0,1,0,0,19.6399993896484,7,5.40000009536743,693
0,0,1,0,1,1,78.379997253418,5.875,23.2000007629395,718
1,1,0,0,1,1,80,6.625,20,563
1,1,0,0,0,1,79.1100006103516,3.875,28.4799995422363,714
0,0,1,0,1,1,78.0299987792969,6.25,47.5999984741211,744
0,0,1,0,1,1,77.5199966430664,7.75,20,583
0,0,0,1,0,0,10,7.5,3.29999995231628,667
0,0,1,0,1,1,80,6,28,682
0,0,1,0,1,1,74.8300018310547,2.625,26.9400005340576,681
0,1,1,0,1,1,80,4,37.5999984741211,770
1,0,0,0,1,1,89.9700012207031,9.625,27.8910007476807,615
0,1,0,0,1,1,80,6.125,31.6000003814697,693
1,0,0,0,1,1,79.9700012207031,3.25,28.7900009155273,765
0,0,1,0,1,1,80,6.5,20.2399997711182,656
0,0,0,0,0,1,57.1399993896484,5.875,100,695
1,1,1,0,1,1,73.6800003051758,9,28,504
0,0,1,0,1,1,80,6,20,588
1,0,0,0,1,1,80,7.69999980926514,18.7999992370605,631
0,0,0,0,1,1,79.0800018310547,3.875,21.5900001525879,711
0,0,0,0,1,1,80,3.25,36,644
0,0,0,1,0,0,20,5.8600001335144,14.6999998092651,663
1,1,1,0,1,1,64.879997253418,6.625,24.8500003814697,756
1,0,1,1,0,0,20,13.0500001907349,5.42000007629395,633
0,0,1,1,0,0,10,7.25,2.70000004768372,672
0,1,0,0,1,1,78.2399978637695,2.99600005149841,19.5599994659424,779
1,1,0,0,1,1,92.3300018310547,3.5,39.4249992370605,712
1,0,0,0,1,1,79.3899993896484,8.27499961853027,31.2000007629395,677
1,1,0,1,1,0,8.68000030517578,12,3.29999995231628,712
0,1,1,0,1,1,78.8499984741211,2.625,20.5,703
0,1,0,0,1,1,79.2200012207031,6.5,85,754
0,1,1,0,1,1,64.4300003051758,3.375,19.3299999237061,730
0,1,0,0,1,1,80,3.125,16,708
0,1,1,0,1,1,79.2300033569336,6.25,30.8999996185303,728
0,0,0,0,1,1,79.1699981689453,6.75,19,754
0,1,1,0,0,1,80,2,31.2000007629395,662
0,0,1,0,1,1,95,6,13.1099996566772,693
0,0,1,0,1,0,31.3299999237061,6.375,9.89999961853027,582
1,0,1,0,1,1,64,6.5,34.560001373291,647
1,1,1,0,1,1,95,7.5,33.7249984741211,745
0,0,1,0,1,1,57.3800010681152,5.875,10.3900003433228,766
0,0,1,0,1,1,78.7600021362305,6.375,14.5699996948242,709
0,0,1,0,0,1,70,3.625,14.210000038147,733
0,1,0,0,1,1,90,3.125,25.2000007629395,689
0,1,1,0,1,0,63.3300018310547,5.75,28.5,716
0,0,1,0,0,0,72.9599990844727,5.375,9.85000038146973,725
1,1,1,0,1,1,85,5,21.25,611
1,0,1,1,1,0,14.8100004196167,8.4060001373291,4.40000009536743,702
1,1,1,0,1,1,80,3.875,20.7999992370605,692
0,1,1,0,1,1,74.6399993896484,2.5,10.3000001907349,741
1,1,0,0,1,1,80,6.94999980926514,18.7999992370605,671
0,0,1,0,0,1,88.2399978637695,7.5,15,659
0,1,1,0,1,1,67.5,3.75,27,743
0,0,1,0,1,1,80,6,19.6000003814697,760
1,0,0,1,0,0,19.8400001525879,12.75,5,682
0,0,1,1,0,0,25.2600002288818,7.5,6,700
0,0,1,0,1,1,74.620002746582,5.875,38.7999992370605,723
1,1,0,0,1,1,67.1100006103516,3.02099990844727,30,785
0,1,1,0,1,1,74.9000015258789,3.07100009918213,21.7210006713867,744
1,1,1,0,1,1,66.6699981689453,3.32100009918213,18,719
0,0,0,0,1,1,80,5.875,34.6399993896484,782
0,1,0,0,1,1,77.3899993896484,3,23.992000579834,728
1,1,1,0,1,1,68.1800003051758,9.25,21,543
0,0,0,0,1,1,80,6.625,23.8400001525879,722
0,0,1,0,1,1,68.0899963378906,6.125,16,776
1,0,1,0,0,0,48.5699996948242,6.55000019073486,8.5,654
0,1,0,0,1,1,79.3399963378906,3.125,19.2000007629395,804
0,1,0,0,1,1,55.939998626709,6.5,55,706
0,0,0,0,1,1,94.9800033569336,6.375,22.1550006866455,746
1,1,0,0,1,1,80,6.5,12.8000001907349,674
1,0,0,0,1,1,79.5,6.40000009536743,25.2000007629395,626
1,0,1,0,1,1,80,6.5,26,668
0,0,0,1,0,0,19.9099998474121,3.95000004768372,4.67999982833862,675
0,0,0,0,0,1,62.9599990844727,5.625,17,680
0,1,1,0,0,1,80,4.32100009918213,26.7999992370605,679
0,0,0,0,1,1,80,7.32499980926514,22,610
0,0,0,0,1,1,60,6.25,15,799
0,1,0,0,1,0,38.1500015258789,7.69999980926514,12.3999996185303,552
0,0,1,0,0,1,66.5500030517578,6.80000019073486,18.2999992370605,637
1,0,1,1,1,0,20,8.375,7.40000009536743,700
0,0,0,0,1,1,79.9599990844727,5.59000015258789,16.6319999694824,685
1,0,0,0,1,1,94.1999969482422,6,33.7249984741211,738
0,1,1,0,1,1,75,2.75,22.5,688
0,1,0,0,1,1,79.3600006103516,6.5,55.5546989440918,706
1,0,1,0,1,1,80,3.90000009536743,25.1200008392334,695
1,1,1,0,1,1,74.0699996948242,4.875,20,642
1,0,1,0,1,1,56.1300010681152,6.875,17.3999996185303,571
0,1,0,0,1,1,76.7300033569336,6,31,750
1,0,0,1,1,0,19.6800003051758,8.39999961853027,7.67640018463135,665
1,1,0,0,1,1,84.4899978637695,7.98999977111816,22.5599994659424,598
0,0,1,1,0,0,18.5200004577637,7.5,9.63000011444092,695
0,1,0,0,1,1,74,5.03999996185303,22.2000007629395,525
0,1,0,0,1,1,78.2300033569336,3.125,39.5999984741211,762
0,0,0,1,0,0,9.86999988555908,8.5,1.51999998092651,727
0,0,1,0,1,1,93.5,7.44999980926514,23,596
1,0,1,0,1,1,70,4.5,21.875,654
1,0,1,0,0,1,80,3.67000007629395,22,674
0,0,0,1,0,0,20,10.375,6.90000009536743,707
1,0,1,0,1,1,66.25,6.75,18.5499992370605,713
1,0,1,0,1,1,80,5.875,20.5599994659424,760
0,0,1,0,1,1,59.0699996948242,5.91200017929077,12.6999998092651,656
0,0,1,0,1,1,83.75,4,20.1000003814697,555
1,0,1,0,0,1,80,9.5,16,516
1,0,1,0,1,1,64.620002746582,3.5,42,660
1,0,1,0,1,1,85,6.875,12.4949998855591,595
0,0,0,0,1,1,55.2700004577637,7.19999980926514,9.11999988555908,705
0,1,1,0,1,1,80,1.75,24.7999992370605,653
0,1,0,0,1,1,79.4400024414063,3.75,11.2799997329712,715
1,0,0,0,1,1,74.4800033569336,6.75,21.6000003814697,768
0,0,1,0,1,1,87.120002746582,7,46.3499984741211,720
1,1,1,0,1,1,78.3300018310547,5.375,23.5,780
0,0,1,0,1,1,80,7.53999996185303,29.6000003814697,686
0,1,1,0,0,1,56.0299987792969,5.125,13,613
0,1,1,0,1,1,71.4300003051758,6,19.5,641
0,0,0,0,1,1,80,6.5,24.7999992370605,744
0,0,1,0,1,1,70.7099990844727,5.75,34.6500015258789,635
0,1,1,0,1,0,52.939998626709,3.375,22.5,770
1,1,0,0,1,1,78.4300003051758,8.25,20,645
0,0,1,0,1,1,60.1300010681152,6.875,47.5,739
0,1,0,0,1,1,80,2.75,22,758
1,1,0,0,1,1,80,3.125,20.7199993133545,649
0,0,1,0,1,1,85.0800018310547,5.59000015258789,13.4425001144409,633
1,1,0,0,1,1,70,3.52099990844727,15.75,797
0,1,0,0,1,1,79.879997253418,2.625,30.4347991943359,681
1,0,1,0,1,1,61.5900001525879,6.875,18.6000003814697,731
1,0,1,0,1,1,90,7.5,25.6499996185303,581
0,0,1,0,1,0,47.5,5.375,17.1000003814697,768
1,1,0,0,1,1,80,3.125,34.3003005981445,732
0,0,1,0,1,1,80,6.25,40.4000015258789,729
1,0,0,0,1,1,80,7.34999990463257,17.0400009155273,697
0,0,1,0,1,1,42.6800003051758,3.875,7,633
1,0,0,1,0,0,19.7299995422363,11.6899995803833,7.19999980926514,613
0,0,0,1,0,0,13.4300003051758,9.5,4.5,652
0,0,0,0,1,1,90,3.125,26.5499992370605,802
0,0,1,0,1,1,78.4599990844727,7.19999980926514,25.5,731
1,0,1,0,0,1,95,3,27.0750007629395,643
0,1,0,0,1,1,77.4199981689453,2,48,687
1,0,0,1,1,0,19.9200000762939,8.75,4.98000001907349,740
0,0,0,1,1,0,20,6.86999988555908,6.25,754
1,0,1,0,1,1,90,7.25,24.2999992370605,642
0,0,1,0,1,1,80,4.125,44.7999992370605,665
0,0,1,0,1,1,60,3,15.6000003814697,659
0,1,1,0,1,1,72.2200012207031,6.19999980926514,19.5,657
1,1,0,0,1,1,75,7.94999980926514,24.75,560
0,1,0,0,1,1,79.5299987792969,6,31.4141998291016,712
1,1,1,0,1,1,77.5500030517578,6.75,19,708
0,0,1,0,1,0,80,9.375,9.19999980926514,666
1,0,0,0,1,1,76.75,8.80000019073486,13.4320001602173,721
0,1,1,0,1,1,80,6.625,21.6000003814697,620
1,0,1,0,1,1,82.7099990844727,2,22,674
1,0,1,0,1,1,80,3.75,15.9200000762939,694
1,0,0,0,1,1,70,6.125,38.5,703
0,0,1,0,1,1,61.7299995422363,6.625,23.1499996185303,696
1,0,0,1,0,0,5,8.625,1.39999997615814,767
0,1,1,0,1,1,75,2.625,93,747
0,1,1,0,0,1,75,3.30100011825562,17.625,625
0,1,0,0,1,1,73.75,2,46.4650001525879,782
1,1,0,0,1,1,79.629997253418,2.89599990844727,34,684
0,0,1,0,1,1,67.0699996948242,7,90.5500030517578,666
0,1,0,0,1,1,80,2,21.8400001525879,603
0,1,0,0,1,1,79.9899978637695,5.375,30.6000003814697,764
0,1,0,0,1,1,75,6.5,22.5,705
1,1,0,0,1,1,80,5.875,53.9803009033203,730
0,1,1,0,1,1,72.379997253418,3.02099990844727,17.2999992370605,620
1,0,0,0,1,1,89.8399963378906,6.19999980926514,24.7049999237061,714
1,0,0,0,1,1,80,7.40000009536743,15.1599998474121,756
1,0,0,0,1,1,89.8099975585938,5,43.560001373291,662
1,0,1,0,1,1,71.25,7.19999980926514,14.25,604
0,1,1,0,1,1,86.8600006103516,6.90000009536743,15.1999998092651,660
0,1,1,0,0,1,76.7399978637695,2,16.5,524
0,0,1,1,1,0,16.5100002288818,8.875,5.53000020980835,654
0,0,0,0,1,0,69.7600021362305,6.25,14.2320003509521,673
0,0,1,0,1,0,62.689998626709,5.5,8.14999961853027,675
0,0,0,0,1,1,60.939998626709,7.44999980926514,14.1999998092651,589
0,1,0,0,1,1,79.7600021362305,3.125,26.3199996948242,664
0,1,0,0,1,0,61.2200012207031,5.75,15,788
0,0,0,1,1,0,10,8.75,2.89000010490417,734
0,1,1,0,1,1,69.4400024414063,4,17.5,652
1,0,1,0,1,1,80,6.75,23.3600006103516,682
0,0,0,0,1,1,70,5.5,4.19999980926514,711
0,1,1,0,1,1,71.879997253418,5.25,23,777
0,0,0,0,1,1,80,2,22,723
0,0,0,0,1,1,80,6.375,24.3999996185303,738
0,1,0,0,1,1,79.9899978637695,3.375,20.7900009155273,712
1,1,1,0,1,1,80,6.25,25.6000003814697,677
0,1,1,0,1,0,82.6800003051758,7.5,21.25,619
0,0,1,0,1,1,66.3099975585938,7,43.0999984741211,644
1,0,0,0,1,1,79.8499984741211,5.75,24.8320007324219,652
1,0,1,0,0,1,80,3.375,17.6000003814697,672
0,1,0,0,1,1,73.1999969482422,6.69999980926514,18.2999992370605,649
0,0,1,0,0,1,79.1800003051758,5.75,19.3999996185303,541
1,0,1,0,0,1,75,7.75,19.875,542
0,0,0,1,1,0,19.3999996185303,8.77499961853027,7.27500009536743,793
0,0,1,0,1,1,80,3.875,23.2000007629395,686
1,0,0,0,1,1,90,6.05000019073486,25.6499996185303,691
1,1,0,0,1,1,80,6.625,58,777
0,0,1,1,0,0,10.9099998474121,7.125,3,710
0,1,0,0,1,1,79.0299987792969,5.875,25.2900009155273,760
1,0,0,0,1,1,52.2900009155273,6.75,16,701
0,0,1,1,0,0,20.7399997711182,7.875,11.1999998092651,712
1,1,0,0,1,1,78.1399993896484,6.125,40.2400016784668,705
0,0,1,0,1,1,65,4,22.75,730
1,1,0,0,1,1,80,8.625,20.7999992370605,684
0,0,0,1,0,0,10,10.75,2.52999997138977,677
1,0,1,1,1,0,24.5900001525879,8.73999977111816,6,653
0,1,1,0,0,1,85,6.40000009536743,33.5750007629395,532
0,0,0,0,1,1,80,6.375,56,781
0,0,0,0,1,1,89.7300033569336,6.5,15.0749998092651,652
0,0,1,0,1,1,79.9700012207031,6.75,57.5,691
0,0,0,0,1,1,80,6.5,49.2000007629395,789
1,0,0,0,1,1,80,7.75,22.9599990844727,646
1,0,1,0,0,1,77.9300003051758,4.25,22.6000003814697,759
0,0,0,0,1,1,85,3.95000004768372,11.4750003814697,748
0,0,1,1,0,0,10.9499998092651,7.75,3.45000004768372,751
1,0,0,0,1,1,94.370002746582,3,28.5,721
0,0,1,0,1,0,79.6500015258789,7,45.7999992370605,713
1,1,0,0,1,1,80,7.25,10.2399997711182,629
0,0,1,0,1,1,72.0599975585938,3.20000004768372,49,678
1,1,1,0,1,1,82.5,5.5,33,586
1,1,1,0,1,1,86.4400024414063,3.125,15.2128000259399,682
0,1,1,0,1,1,80,4.625,20,648
0,1,1,0,1,1,66.4400024414063,6.25,29.8999996185303,785
1,0,1,0,1,1,54.3199996948242,7.75,5,646
0,0,1,0,1,1,75.2200012207031,4,25.2000007629395,681
1,0,0,1,1,0,19.9300003051758,7.875,11.3599996566772,765
1,0,0,0,1,1,78.6999969482422,6.5,48.4799995422363,805
1,0,0,0,1,1,80,7.125,19.2000007629395,679
0,1,1,0,1,1,80,6.5,24,722
0,1,0,1,0,0,34.7999992370605,10.5,8.69999980926514,624
1,0,0,0,1,1,77.9599990844727,8.63000011444092,17.7759990692139,660
0,0,1,0,0,0,70.5100021362305,5.25,55,756
0,0,0,1,0,0,30,12.375,6.90000009536743,693
1,0,1,0,1,1,90,6.75,31.9500007629395,635
0,0,1,0,1,1,80,3.75,20,779
0,0,1,0,1,1,80,6.73999977111816,20.7999992370605,722
0,0,0,0,1,1,80,3.875,19.6000003814697,709
0,0,0,0,0,1,79.2699966430664,5.25,65,660
0,0,0,0,1,1,78.5699996948242,5.875,41.7599983215332,675
1,0,1,0,0,1,80,7.25,37.9199981689453,649
0,0,0,0,1,1,69.5899963378906,8.25,11.4822998046875,577
1,0,0,0,1,1,70,6,14.4130001068115,686
1,0,1,0,1,1,63.6199989318848,8,14.9499998092651,624
0,0,1,0,1,1,62.2400016784668,6,18.0499992370605,643
0,0,1,0,1,1,62.7700004577637,6.375,20.3999996185303,756
0,1,0,0,1,1,65.629997253418,2.75,18.375,773
0,0,0,0,1,1,80,6.5,24.7999992370605,661
0,1,0,0,1,1,78.8000030517578,5.875,53.5862998962402,767
1,1,0,0,1,1,80,5.75,14.8000001907349,664
0,0,1,0,1,1,47.060001373291,6.75,12,588
1,1,0,0,1,1,74.9599990844727,5.625,59.217700958252,759
0,1,1,0,1,1,80,3.875,23.2000007629395,689
1,1,1,0,1,1,90,6.91499996185303,27,566
1,0,0,0,1,1,80,8.25,14.3999996185303,730
1,0,1,0,1,1,89.9199981689453,9.25,22.4799995422363,591
1,0,0,0,1,1,90,3.125,23.2199993133545,756
0,0,0,1,1,0,20,8.10000038146973,4.40000009536743,634
0,1,0,0,1,1,79.629997253418,2.625,25.4799995422363,754
1,0,1,0,1,1,85,7.875,19.8050003051758,622
0,1,1,0,1,1,49.689998626709,3.125,40,697
1,1,1,0,1,1,76.6699981689453,4.625,18.3999996185303,650
0,0,0,1,1,0,19.9799995422363,6.25,7.98999977111816,684
1,0,0,0,0,1,77.4199981689453,11.0500001907349,24,517
0,0,1,0,1,1,80,7.15000009536743,18,585
1,0,1,0,0,1,46.939998626709,6.75,11.5,726
0,0,0,0,1,1,80,6.875,20.5599994659424,583
1,0,1,0,1,1,79.5400009155273,3.875,20.6000003814697,667
1,1,0,0,1,1,80,7,22.3999996185303,700
0,0,1,0,1,1,61.4500007629395,7,16.8999996185303,707
1,0,1,0,1,1,85,7.19999980926514,15.8100004196167,591
0,1,1,0,1,1,63.9799995422363,2.77099990844727,15.1000003814697,732
0,0,0,0,1,1,70,2.32500004768372,21,664
0,0,0,0,1,1,63.3300018310547,3.25,28.5,730
1,0,1,0,1,1,75,8.39999961853027,20.1749992370605,625
1,0,1,0,0,1,85,8.94999980926514,18.2749996185303,639
1,0,0,0,1,1,79.6999969482422,6.5,23.511999130249,632
0,0,0,0,1,1,80,3.125,14,786
0,0,0,0,1,0,79.370002746582,6.25,20,708
1,0,0,0,1,0,38.0200004577637,6.375,12.0895004272461,716
1,0,0,0,1,1,99.3899993896484,8.75,48.7000007629395,644
1,0,1,0,1,1,88.0699996948242,4.75,20.5200004577637,651
0,1,1,0,1,1,79.370002746582,6.75,20,672
0,0,0,0,1,1,78.6900024414063,2,24,644
0,0,1,0,1,1,62.2599983215332,8,16.5,555
1,0,1,0,0,1,85,8.5,19.2099990844727,563
1,1,1,0,1,1,80,7.125,50.7999992370605,692
1,1,1,0,1,1,62.7700004577637,9.02499961853027,29.5,519
0,0,0,0,1,1,85,5.75,18.8700008392334,648
1,1,1,0,1,1,77.2200012207031,7.92500019073486,17.7999992370605,605
0,0,0,0,1,1,73.5,6.375,27.1200008392334,781
0,1,0,0,1,1,80,6.625,43.5533981323242,711
1,0,1,0,1,1,90,6.75,24.2999992370605,622
1,0,0,1,0,0,20.7099990844727,9.75,5.80000019073486,671
0,1,1,0,1,1,80,6.25,24.7999992370605,739
0,0,1,0,0,1,77.620002746582,5.84999990463257,16.2999992370605,659
1,0,1,0,1,1,70,7.5,21.2299995422363,570
0,0,0,1,0,0,11.6199998855591,8.5,3.95000004768372,708
0,1,0,1,0,0,25.7099990844727,5.5,7.19999980926514,710
1,0,1,1,0,0,43.7999992370605,8.57600021362305,11.5195999145508,597
0,0,0,0,1,1,76.7799987792969,3,20.9599990844727,686
0,1,1,0,1,1,58.7999992370605,3.07100009918213,14.6999998092651,789
1,0,1,0,0,1,75,7.75,19.125,627
1,1,0,0,1,1,80,5.80000019073486,23.5599994659424,674
0,0,0,0,0,0,58.3800010681152,5.75,9,735
1,0,0,0,1,1,79.6600036621094,3.625,23.1000003814697,704
1,0,1,0,1,1,78.25,6.375,25,670
1,1,1,0,1,1,90,7.375,18.4500007629395,644
0,1,0,0,1,1,80,3.52099990844727,27.2000007629395,744
0,0,0,0,1,0,45.4500007629395,5.875,20.6800003051758,761
0,1,1,0,1,1,78.5699996948242,3.27099990844727,22,666
1,0,1,0,1,1,75.2399978637695,7.80000019073486,15.8000001907349,606
1,1,1,0,1,1,62.8600006103516,3.1710000038147,17.6000003814697,759
1,0,1,0,1,1,89.7600021362305,5.75,38.1500015258789,656
